Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-06,16.74108291032147,23.122081218274104,2.481218274111671,3.2979695431472082,3.539763113367176,59.31812182741117,1.423086199661592,76.43241962774945,1.4234432554991538,99185.2543147208,1.2083636363636363,4.883909090909091,6.058363636363636,37.97627272727273,14.046727272727274,10.028636363636364,4.018272727272726,11.004545454545454,28.503181818181815
2020-05-07,12.249659485754,34.522265462126576,2.2924252953439908,3.1795691452397534,3.4026407227241138,52.90362751911064,1.4228496261292556,40.04540653231408,1.4235136240444741,98936.01980542044,0.8713750000000001,5.673916666666667,6.560750000000001,33.08425,10.567666666666666,6.729166666666664,3.8378333333333328,7.6074166666666665,43.37345833333334
2020-05-08,7.700333333333309,32.72336111111107,2.190555555555553,2.708194444444439,2.9173611111111377,47.499868055555616,1.4226201951388904,38.48992361111108,1.4233484680555544,99086.04340277778,0.9677083333333337,2.851708333333333,3.8098333333333336,28.812375,7.055583333333335,5.022916666666667,2.0322083333333336,2.1845,42.51666666666667
2020-05-09,5.993881944444446,42.119145833333384,1.6976388888888787,2.185208333333315,2.3962500000000104,43.572881944444426,1.4225814430555577,40.95651388888886,1.4232698750000004,99401.69166666655,0.9282916666666665,3.7477500000000004,4.698375,28.498249999999995,5.556166666666666,3.5886666666666667,1.9682083333333331,0.8187916666666668,55.44104166666667
2020-05-10,8.840694444444457,46.553465277777825,2.7147916666666694,3.9983333333333366,4.29673611111111,43.08884027777774,1.4227854298611136,44.543583333333245,1.423343599999997,99470.34194444434,0.7490416666666668,5.578541666666666,6.318666666666668,32.87391666666667,7.317249999999999,3.0881249999999993,4.228583333333333,4.102333333333333,61.88254166666667
2020-05-11,8.794937500000001,50.71045138888885,2.807708333333323,3.993333333333332,4.341597222222221,43.39379861111111,1.4227823750000002,51.13926388888881,1.4232989611111098,99404.70840277767,1.8076666666666668,4.4208750000000006,6.221583333333334,24.602500000000003,6.745874999999999,2.9792083333333337,3.7664583333333344,3.7609583333333316,67.14870833333332
2020-05-12,8.841701388888893,37.04582638888888,2.85958333333334,4.120347222222225,4.515277777777775,48.51012499999996,1.422685871527778,45.66005555555555,1.4233425625000007,99953.97159722207,1.3880416666666664,6.672708333333335,8.097333333333333,29.39695833333334,10.218708333333334,5.911625,4.307708333333333,3.6797916666666666,47.978500000000004
2020-05-13,13.199250000000026,30.905152777777705,3.9184722222222175,5.681944444444442,6.159861111111109,53.55302083333325,1.422949404861115,37.79579166666658,1.4235918256944442,100568.39131944432,1.8196249999999996,8.952166666666667,10.74125,33.82425,13.909958333333334,8.550166666666668,5.360625,7.260333333333334,39.49916666666667
2020-05-14,11.564027777777783,45.53438194444441,8.659652777777778,13.680902777777773,14.774513888888889,44.28940277777782,1.4229549597222233,44.27115277777777,1.4234455847222227,99989.59194444453,4.606916666666667,20.821916666666667,25.513791666666666,23.91654166666667,21.351125,11.823375000000004,9.530208333333336,7.19125,58.13383333333332
2020-05-15,15.166104166666658,65.77429861111129,14.68083333333329,25.556875000000087,30.60312500000006,50.60940277777783,1.4231172187499983,61.01630555555556,1.423477253472219,99147.03819444413,7.662333333333333,17.812833333333337,25.456750000000003,16.706708333333335,44.01045833333333,25.668291666666665,18.34091666666667,11.188541666666666,85.62529166666667
2020-05-16,16.95748796920114,53.76197305101042,6.746102021174221,9.095524542829644,9.552261790182854,48.927560153994165,1.4233274153031754,48.296713185755486,1.4236596361886433,100058.63007699726,0.744541666666667,4.714458333333333,5.432874999999999,31.337083333333336,9.591083333333335,3.707666666666666,5.8832916666666675,12.310458333333331,68.81262500000001
2020-05-17,16.156104166666665,49.489173611111,5.989027777777772,8.50520833333332,8.996180555555556,47.82790277777775,1.4232732069444454,43.85279861111112,1.423652874305554,100247.65361111093,1.33175,7.9805833333333345,9.411958333333333,31.39229166666667,10.592583333333334,4.6714166666666666,5.921875,12.23145833333333,62.79383333333334
2020-05-18,14.92884027777777,67.60945138888903,4.470902777777772,6.059513888888888,6.295416666666665,55.998138888888874,1.4229745284722235,57.78617361111106,1.423483280555554,100025.95812500012,1.4387083333333335,6.768125,8.381958333333333,35.58804166666667,8.049416666666668,3.2498333333333336,4.799708333333333,12.272125,81.10745833333333
2020-05-19,17.98053472222221,32.38300694444444,2.8843055555555597,3.877222222222228,4.102569444444451,56.11003472222225,1.4232582402777803,42.357,1.423744740972221,100288.30395833323,2.119375,8.07575,10.210708333333333,37.94275,11.152041666666667,6.767208333333333,4.385083333333334,14.702583333333335,37.82766666666666
2020-05-20,19.612097222222207,33.44814583333344,3.3611805555555514,4.522361111111108,4.794236111111112,60.805791666666664,1.4233213569444432,33.38648611111114,1.4238925513888872,100648.93145833345,2.207833333333333,8.788083333333333,11.040875,39.15270833333333,13.82775,8.9245,4.903166666666667,14.897458333333331,41.59666666666667
2020-05-21,19.170624999999987,29.07530555555555,3.021458333333333,4.1040972222222285,4.405555555555565,65.45412499999999,1.4232069076388874,36.01279861111113,1.423861696527777,100409.83423611091,3.2807500000000007,16.161541666666665,19.440583333333333,36.488708333333335,13.19,8.571124999999997,4.618916666666667,13.93725,34.37583333333333
